"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
102,40,"Test",3,"Correction_Misinfo","BillClinton","PriorsaidObamahadtakenthefewestvacationdays",1,"Obama","Clinton","Pres_Vacation","2","1",2,"Correction_Misinfo",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,49,"Test",3,"Repeated","2dollars",NA,0,"2 million","2","Race_Starbucks","2",NA,2,"Repeated",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
102,4,"Test",6,"Correction","2007",NA,0,"1928","2007","Rep_Control","2",NA,2,"Correction",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
102,3,"Test",2,"Correction_Misinfo","Lackofinternet","Theclosingduetothelackofinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","1","1",2,"Correction_Misinfo",3,1,5,0,1,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Fake News Intrusion"
102,39,"Test",2,"Correction_Label","10million","Theamountfromprevioussoundedmorecorrect",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",2,"Correction_Label",5,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,15,"Test",5,"Repeated","10million",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,2,"Repeated",4,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,38,"Test",1,"Correction","pass",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","E",NA,2,"Correction",NA,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,20,"Test",5,"Repeated","3078","Priorwasaboutonethousandbelowthedeathcount",1,"360,000","3,709","SwimmingPool_Deaths","E","E",2,"Repeated",1,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
102,23,"Test",1,"Correction","pass",NA,0,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","E",NA,2,"Correction",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,32,"Test",6,"Correction","yes","Priorsaidtheresntalaw",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",2,"Correction",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,59,"Test",5,"Correction_Misinfo","Usicollisiondummiesaspedestriansandsmashingintothem","Phase1saidBowlingBalls",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",2,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,48,"Test",5,"Repeated","someonesaidgun",NA,0,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2",NA,2,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
102,58,"Test",5,"Correction_Label","BernieSanders","Phase1saidMittRomney",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","1",2,"Correction_Label",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,42,"Test",5,"Correction","Fewer","Priorsaidhesignedmore",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2","1",2,"Correction",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,11,"Test",6,"Correction","20outof24toIsrael",NA,0,"24","329","UN_Resolutions","1",NA,2,"Correction",5,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
102,26,"Test",5,"Repeated","China",NA,0,"The United Kingdom","China","US_Trading_Partner","2",NA,2,"Repeated",6,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
102,45,"Test",3,"Correction_Misinfo","All","Doubtwithfunding",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","1","E",2,"Correction_Misinfo",4,1,5,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
102,24,"Test",5,"Correction_Misinfo","not","prirsaidtheydidruleit",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
102,17,"Test",4,"Correction_Misinfo","7",NA,0,"70%","9%","Veteran_Suicide","E",NA,2,"Correction_Misinfo",4,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,44,"Test",5,"Repeated","Highest",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","2",NA,2,"Repeated",6,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,55,"Test",4,"Correction_Label","prolife","prochoice",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",3,"Correction_Label",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,49,"Test",3,"Repeated","1",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,3,"Repeated",2,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,35,"Test",5,"Repeated","21years",NA,0,"30 years","21 years","Alabama_Senate","2",NA,3,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,42,"Test",6,"Correction","theyareendangered","thattheywerehealthyandstrong",1,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2","1",3,"Correction",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,31,"Test",4,"Repeated","6",NA,0,"20%","6%","Amazon_Rainforest","2",NA,3,"Repeated",4,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,23,"Test",4,"Correction","Kariheartheartmonitor","applewatchseries4wasthefirst",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","2","1",3,"Correction",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,28,"Test",6,"Correction","europeans",NA,0,"Americans","Europeans","Automobile_Invention","2",NA,3,"Correction",3,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,46,"Test",4,"Correction_Misinfo","0","anythingover29000",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","E","1",3,"Correction_Misinfo",1,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,12,"Test",5,"Correction_Misinfo","puttinghischildrenincollege","theyheaccumulateditbygoingtocollege",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",3,"Correction_Misinfo",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,25,"Test",4,"Correction_Label","2004","2017",1,"2017","2004","Black_Homeownership","2","1",3,"Correction_Label",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,18,"Test",2,"Correction","150","million",1,"1 million","1.5","Bloomberg_Campaign_Money","2","1",3,"Correction",3,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,40,"Test",6,"Correction_Misinfo","thebristlesspreadacross","theEarthgravitationpull",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",3,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,51,"Test",5,"Correction_Misinfo","powerlines","poorforestcontrol",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",3,"Correction_Misinfo",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,56,"Test",5,"Repeated","1000",NA,0,"Homeowners","Water agencies","Cali_Statelaw","E",NA,3,"Repeated",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,1,"Test",3,"Repeated","90","70",1,"0","90","Chess_Players","2","E",3,"Repeated",3,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,43,"Test",6,"Correction_Label","towithstandhurricanelevelwinds","theycoudquicklytakeitapartintheeventofahurricane",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","1",3,"Correction_Label",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,34,"Test",6,"Correction_Misinfo","NewZealand","mericahadthecleanestair",1,"United States","New Zealand","Cleanest_Air","2","1",3,"Correction_Misinfo",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,21,"Test",4,"Correction_Misinfo","9billion","13billion",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",3,"Correction_Misinfo",2,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,29,"Test",4,"Correction_Label","2nd",NA,0,"2nd","15th","Coffee","1",NA,3,"Correction_Label",5,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,24,"Test",4,"Correction_Misinfo","thesalesincreased","thesalesdecreased",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",3,"Correction_Misinfo",5,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,27,"Test",5,"Correction","watersupplywastaintedandgovernordidnttaketoaction",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","2",NA,3,"Correction",2,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,36,"Test",4,"Correction_Label","itproducmorethaitconsumes",NA,0,"More produced","More consumed","Energy_Independence","1",NA,3,"Correction_Label",2,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,48,"Test",4,"Repeated","Califonia",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",3,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,5,"Test",5,"Correction_Misinfo","15","40",1,"Rose 25%","Rose 15%","Gas_2018","2","E",3,"Correction_Misinfo",4,5,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,52,"Test",5,"Correction_Label","thathesnowcouldntreplacehowfasttheicewasmelting","thesnowcouldreplacetherateoficemelting",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","1",3,"Correction_Label",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,44,"Test",4,"Repeated","16",NA,0,"25%","13%","GunControl_Background","E",NA,3,"Repeated",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,8,"Test",6,"Correction","theymusthaveawarrent","thattheycouldtakeitatanytime",1,"At any time","Require a warrant","GunControl_Warrant","2","1",3,"Correction",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,58,"Test",4,"Correction_Label","1million","12million",1,">12 million",">1 million","Hurricane_Relief","2","1",3,"Correction_Label",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,53,"Test",2,"Repeated","40","61",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","2",3,"Repeated",3,2,5,0,0,0,1,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,54,"Test",4,"Correction","toprotes","afterdetaininghisparents",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","1",3,"Correction",4,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,22,"Test",5,"Correction_Label","60","thatlessthen13percentcouldread",1,">38%","60%","Liberian_Women","2","E",3,"Correction_Label",4,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,3,"Test",5,"Correction_Misinfo","itdidtmeetthemeetingstandards","pass",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","E",3,"Correction_Misinfo",1,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,45,"Test",4,"Correction_Misinfo","Itwillchangehowpeoplereceivebenifits","thatitwouldntchangehowpeoplewouldgetbenefits",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2","1",3,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,30,"Test",4,"Correction_Label","13","30",1,"270","19","Mass_Shootings","E","E",3,"Correction_Label",3,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,57,"Test",5,"Correction_Misinfo","down25","down40",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","2","1",3,"Correction_Misinfo",3,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,60,"Test",6,"Correction","theyreceivedoneeveryyear","theyhaventreceivedonesincethe2000s",1,"None in 10 years","Every year since 1983","Military_Pay","2","E",3,"Correction",3,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,32,"Test",2,"Correction","nearnatioalparks","nearcavesystems",1,"Cave systems","National parks","Missing_People","2","1",3,"Correction",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,10,"Test",3,"Correction_Misinfo","1980s","2017",1,"2017","1980","Murder_Year","2","1",3,"Correction_Misinfo",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,20,"Test",3,"Repeated","1billion",NA,0,"5 billion","2.1 billion","Obama_Website","E",NA,3,"Repeated",3,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,59,"Test",1,"Correction_Misinfo","gunwners",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","1",NA,3,"Correction_Misinfo",2,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,19,"Test",4,"Repeated","Clinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",2,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,11,"Test",4,"Correction","2million","2",1,"2 million","2","Race_Starbucks","1","2",3,"Correction",5,5,5,0,1,0,0,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
103,39,"Test",1,"Correction_Label","00s","pass",1,"1928","2007","Rep_Control","E","E",3,"Correction_Label",5,5,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,13,"Test",5,"Repeated","noinsurance",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2",NA,3,"Repeated",4,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,17,"Test",6,"Correction_Misinfo","lessthan10million","theyhad39millionpeople",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",3,"Correction_Misinfo",3,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,4,"Test",3,"Correction","12million","million",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","E",3,"Correction",4,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,7,"Test",4,"Correction_Label","aversionofUSathm","thattheyplayedthstarwarsdeathmarch",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","1",3,"Correction_Label",2,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,50,"Test",4,"Correction","500","over300000",1,"360,000","3,709","SwimmingPool_Deaths","E","E",3,"Correction",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,2,"Test",4,"Correction_Label","Medicide","militaryandterrorofwar",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","1",3,"Correction_Label",3,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,14,"Test",5,"Correction_Label","yes",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","2",NA,3,"Correction_Label",2,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,41,"Test",5,"Repeated","bsimulatinghittingpeople",NA,0,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2",NA,3,"Repeated",3,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,38,"Test",6,"Correction","someoneyelledgun","someoneyelledChrissyTeigen",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","1",3,"Correction",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,33,"Test",5,"Correction_Misinfo","BernieSanders","MittRomney",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","1",3,"Correction_Misinfo",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,9,"Test",3,"Correction_Label","307","pass",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","E","E",3,"Correction_Label",5,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,37,"Test",3,"Correction_Label","357",NA,0,"24","329","UN_Resolutions","E",NA,3,"Correction_Label",2,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,47,"Test",6,"Correction","China","England",1,"The United Kingdom","China","US_Trading_Partner","2","1",3,"Correction",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,26,"Test",5,"Repeated","studentathletes",NA,0,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","A",NA,3,"Repeated",3,1,5,0,0,1,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,6,"Test",4,"Repeated","thattherewasnocorrelation",NA,0,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2",NA,3,"Repeated",1,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,15,"Test",4,"Repeated",NA,NA,0,"70%","9%","Veteran_Suicide","E",NA,3,"Repeated",2,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,16,"Test",5,"Correction","1996",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","1",NA,3,"Correction",5,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
104,59,"Test",5,"Correction_Misinfo","Prolife","Prochoice",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",4,"Correction_Misinfo",4,5,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
104,11,"Test",5,"Correction","1","70",1,"Third largest export","0.10%","Africa_Revenue","2","E",4,"Correction",5,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
104,18,"Test",4,"Correction","30",NA,0,"30 years","21 years","Alabama_Senate","1",NA,4,"Correction",5,2,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
104,9,"Test",2,"Correction_Label","healthy",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","1",NA,4,"Correction_Label",2,2,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
104,27,"Test",4,"Correction","20",NA,0,"20%","6%","Amazon_Rainforest","1",NA,4,"Correction",4,4,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
104,2,"Test",5,"Correction_Label","appleseries4watch",NA,0,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","1",NA,4,"Correction_Label",3,5,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
104,36,"Test",6,"Correction_Label","Europeans","Americans",1,"Americans","Europeans","Automobile_Invention","2","1",4,"Correction_Label",2,2,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
104,20,"Test",1,"Repeated","pass",NA,0,">$29,000.",">$10,000,000.","Bernie_Tax_Income","E",NA,4,"Repeated",4,3,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
