"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
102,38,"Test",3,"Correction","pass","pass",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","E","E",2,"Correction",4,1,3,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
102,20,"Test",2,"Repeated","pass","drowing",1,"360,000","3,709","SwimmingPool_Deaths","E","E",2,"Repeated",6,1,3,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
102,23,"Test",3,"Correction","medaid",NA,0,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2",NA,2,"Correction",4,3,3,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
102,32,"Test",4,"Correction","yes","pass",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","E",2,"Correction",5,1,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,59,"Test",3,"Correction_Misinfo","thestimulationofapersongettinghit","theobjectgettinghit",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","E",2,"Correction_Misinfo",4,2,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,48,"Test",4,"Repeated","omeonesaygun","pass",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","E",2,"Repeated",3,3,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,58,"Test",3,"Misinformation_Label","joebiden","thepersonwhosaidit",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","E","E",2,"Misinformation_Label",1,2,3,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
102,42,"Test",2,"Correction","pass",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","E",NA,2,"Correction",2,3,3,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,11,"Test",2,"Correction","96",NA,0,"24","329","UN_Resolutions","E",NA,2,"Correction",6,3,3,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,26,"Test",4,"Repeated","china","pass",1,"The United Kingdom","China","US_Trading_Partner","2","E",2,"Repeated",5,3,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,45,"Test",3,"Correction_Misinfo","limited","theamountpeople",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","E",2,"Correction_Misinfo",NA,1,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
102,24,"Test",2,"Correction_Misinfo","noresults","pass",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","E","E",2,"Correction_Misinfo",4,2,3,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
102,17,"Test",4,"Correction_Misinfo","8",NA,0,"70%","9%","Veteran_Suicide","E",NA,2,"Correction_Misinfo",3,1,3,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
102,44,"Test",3,"Repeated","2012","pass",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","E",2,"Repeated",5,5,3,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,55,"Test",4,"Misinformation_Label","hisviewswerprolife","thathisviewswereonlprolifejustrecent",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",3,"Misinformation_Label",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,49,"Test",5,"Repeated","1",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,3,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,35,"Test",5,"Repeated","21",NA,0,"30 years","21 years","Alabama_Senate","2",NA,3,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,42,"Test",5,"Correction","theyareendangered","thattheyarealiveandwell",1,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2","1",3,"Correction",4,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,31,"Test",5,"Repeated","6",NA,0,"20%","6%","Amazon_Rainforest","2",NA,3,"Repeated",5,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,23,"Test",2,"Correction","airtrackwatch","applewatchseries4",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","1",3,"Correction",6,3,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,28,"Test",5,"Correction","europeans","americans",1,"Americans","Europeans","Automobile_Invention","2","1",3,"Correction",5,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,46,"Test",5,"Correction_Misinfo","10000000","29000",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","1",3,"Correction_Misinfo",5,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,12,"Test",6,"Correction_Misinfo","puttinghissonsthroughcollege","goingtocollgehimself",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",3,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,25,"Test",3,"Misinformation_Label","2017",NA,0,"2017","2004","Black_Homeownership","1",NA,3,"Misinformation_Label",2,4,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,18,"Test",5,"Correction","12","million",1,"1 million","1.5","Bloomberg_Campaign_Money","E","1",3,"Correction",4,2,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,40,"Test",5,"Correction_Misinfo","ifthebristlesarespreadevenly","iftheearthsgravitywasperfect",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",3,"Correction_Misinfo",4,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,51,"Test",4,"Correction_Misinfo","powerlinesfalling","poorparkmanagement",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",3,"Correction_Misinfo",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,56,"Test",5,"Repeated","wateragencies",NA,0,"Homeowners","Water agencies","Cali_Statelaw","2",NA,3,"Repeated",6,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,1,"Test",5,"Repeated","90",NA,0,"0","90","Chess_Players","2",NA,3,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,43,"Test",3,"Misinformation_Label","pass","thatitcouldbedissasembledincaseofahurricane",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","E","1",3,"Misinformation_Label",1,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,34,"Test",6,"Correction_Misinfo","newzealand","theunitedstates",1,"United States","New Zealand","Cleanest_Air","2","1",3,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,21,"Test",5,"Correction_Misinfo","13million","3million",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",3,"Correction_Misinfo",5,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,29,"Test",4,"Misinformation_Label","13th","2nd",1,"2nd","15th","Coffee","E","1",3,"Misinformation_Label",2,2,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,24,"Test",5,"Correction_Misinfo","itcusedaspikeinsales","itcausedadecreaseinsale",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",3,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,27,"Test",5,"Correction","flooding",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","1",NA,3,"Correction",5,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,36,"Test",5,"Misinformation_Label","consumesmorethanitproduces",NA,0,"More produced","More consumed","Energy_Independence","2",NA,3,"Misinformation_Label",2,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,48,"Test",6,"Repeated","california",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",6,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,5,"Test",5,"Correction_Misinfo","15","25",1,"Rose 25%","Rose 15%","Gas_2018","2","1",3,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,52,"Test",4,"Misinformation_Label","itcannotsnowfastenoughtooffsettheratetheiceismelting","itwillsnowfastenoughtooffsetheicesmeltingrate",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","1",3,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,44,"Test",6,"Repeated","13",NA,0,"25%","13%","GunControl_Background","2",NA,3,"Repeated",6,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,8,"Test",6,"Correction","iftpolicehadawarrant","theycouldtakeafirearmatanytime",1,"At any time","Require a warrant","GunControl_Warrant","2","1",3,"Correction",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,58,"Test",4,"Misinformation_Label","1million","12millionwerelefthomeless",1,">12 million",">1 million","Hurricane_Relief","2","1",3,"Misinformation_Label",2,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,53,"Test",5,"Repeated","61",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","2",NA,3,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,54,"Test",3,"Correction","toshowhewasafraidofbeingseparatedfromhisparents","thathewasseparatedfromhiimmigratedparents",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","1",3,"Correction",6,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,22,"Test",4,"Misinformation_Label","6","that60ofwomenwerentabletoreadatheageof18",1,">38%","60%","Liberian_Women","E","2",3,"Misinformation_Label",1,2,5,0,0,0,1,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,3,"Test",5,"Correction_Misinfo","etiquitestandards","theydidnotwanttopledgeallegiance",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",3,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,45,"Test",4,"Correction_Misinfo","theywouldhavelessbenefits","thattherewouldbenochangeinbenefits",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2","1",3,"Correction_Misinfo",6,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,30,"Test",5,"Misinformation_Label","19","270",1,"270","19","Mass_Shootings","2","1",3,"Misinformation_Label",2,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,57,"Test",4,"Correction_Misinfo","40",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","1",NA,3,"Correction_Misinfo",5,4,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
103,60,"Test",5,"Correction","everyyearsince1988","thattheyhaventseenpayraisesatall",1,"None in 10 years","Every year since 1983","Military_Pay","2","1",3,"Correction",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,32,"Test",6,"Correction","nationalparks","mneshafts",1,"Cave systems","National parks","Missing_People","2","E",3,"Correction",5,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,10,"Test",6,"Correction_Misinfo","1980","2017",1,"2017","1980","Murder_Year","2","1",3,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,20,"Test",6,"Repeated","21billi",NA,0,"5 billion","2.1 billion","Obama_Website","2",NA,3,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,59,"Test",4,"Correction_Misinfo","gunstoreownerswhoclaimedtobechristian","thatgunownersingeneralwerenotchristian",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","1",3,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,19,"Test",6,"Repeated","billclinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",5,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,11,"Test",6,"Correction","2","2million",1,"2 million","2","Race_Starbucks","2","1",3,"Correction",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,39,"Test",4,"Misinformation_Label","2008","1920",1,"1928","2007","Rep_Control","E","E",3,"Misinformation_Label",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,13,"Test",4,"Repeated","theyareservingmorepeoplehavefreehealthcare",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","E",NA,3,"Repeated",4,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
103,17,"Test",5,"Correction_Misinfo","5million","38million",1,"About 38 million people","<10 million people.","SKorea_Population","E","1",3,"Correction_Misinfo",6,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,4,"Test",5,"Correction","54million","20million",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","1",3,"Correction",6,5,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,7,"Test",3,"Misinformation_Label","americanmusic","starwarsimperialmusic",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","1",3,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,50,"Test",4,"Correction","2760","76000",1,"360,000","3,709","SwimmingPool_Deaths","E","E",3,"Correction",5,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
103,2,"Test",2,"Misinformation_Label","militarwarofpower","military",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","1","1",3,"Misinformation_Label",2,2,5,0,1,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Fake News Intrusion"
103,14,"Test",5,"Misinformation_Label","yes","thattherewasnolaw",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",3,"Misinformation_Label",1,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,41,"Test",3,"Repeated","byhittingapedestrian",NA,0,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2",NA,3,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,38,"Test",6,"Correction","somoneyelledoutgun","someonesadthatchrisytieganwasintheaudience",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","1",3,"Correction",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,33,"Test",6,"Correction_Misinfo","berniesanders","tedcruz",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","E",3,"Correction_Misinfo",5,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
103,9,"Test",3,"Misinformation_Label","aloweramount","hepassedmorelegislationsthananyotherpresident",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2","1",3,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
103,37,"Test",4,"Misinformation_Label","224","24regulationswerepassednd20wereaimeddirectlyatisrael",1,"24","329","UN_Resolutions","E","1",3,"Misinformation_Label",1,3,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,47,"Test",1,"Correction","pass","theunitedkingdom",1,"The United Kingdom","China","US_Trading_Partner","E","1",3,"Correction",5,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
103,26,"Test",5,"Repeated","alowproportion",NA,0,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2",NA,3,"Repeated",6,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,6,"Test",6,"Repeated","couldnotconfirmvaccinescauseautism",NA,0,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2",NA,3,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,15,"Test",5,"Repeated","9",NA,0,"70%","9%","Veteran_Suicide","2",NA,3,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
103,16,"Test",4,"Correction","2012","thatitwasthelowestvoterturnoutever",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","E",3,"Correction",6,5,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
104,59,"Test",4,"Correction_Misinfo","prolife","itsaidhewasprochoiceuntilrecently",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",4,"Correction_Misinfo",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
104,11,"Test",4,"Correction","1","thepercentage",1,"Third largest export","0.10%","Africa_Revenue","2","E",4,"Correction",4,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
104,18,"Test",4,"Correction","39",NA,0,"30 years","21 years","Alabama_Senate","E",NA,4,"Correction",4,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
104,9,"Test",4,"Misinformation_Label","pass",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","E",NA,4,"Misinformation_Label",2,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
104,27,"Test",5,"Correction","10percent","theaountofoxygenproduced",1,"20%","6%","Amazon_Rainforest","E","E",4,"Correction",5,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
104,2,"Test",5,"Misinformation_Label","pass","thetypeofdevice",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","E",4,"Misinformation_Label",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
104,36,"Test",5,"Misinformation_Label","Europe","itstatedthatAmericainventedit",1,"Americans","Europeans","Automobile_Invention","2","1",4,"Misinformation_Label",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
104,20,"Test",5,"Repeated","peoplewhomakemorethan10000000",NA,0,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2",NA,4,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
104,31,"Test",4,"Repeated","forhischildrenscollege",NA,0,"By attending college","By putting his children through college","Biden_StudentDebt","2",NA,4,"Repeated",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
104,21,"Test",4,"Correction_Misinfo","2004","theyearwasthemisinformation",1,"2017","2004","Black_Homeownership","2","E",4,"Correction_Misinfo",4,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
